SNAME,CNAME,ACT_DATE,DEACT_DATE,TRACK_SIGN,TOT_HIST,TOT_FRESH,TOT_SIGHT,VEG_CAT,TRANSID,SECTION,TRANSNAME,SITE,LAT_MID,LONG_MID
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Tracks,0,5,5,Riparian and Bottomland Habitat,1,8,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.94225,117.107683
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Scat,0,1,1,Riparian and Bottomland Habitat,1,9,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.941583,117.107842
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Tracks,0,5,5,Riparian and Bottomland Habitat,1,9,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.941583,117.107842
Canis latrans,Coyote,7/15/1996,5/31/2013,Scat,3,2,5,Riparian and Bottomland Habitat,1,9,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.941583,117.107842
Canis latrans,Coyote,7/15/1996,5/31/2013,Tracks,1,18,19,Riparian and Bottomland Habitat,1,9,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.941583,117.107842
Urocyon cinereoargenteus,Gray Fox,7/15/1996,5/31/2013,Tracks,0,4,4,Riparian and Bottomland Habitat,1,9,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.941583,117.107842
Mustela frenata,Long Tailed Weasel,7/15/1996,5/31/2013,Tracks,0,1,1,Riparian and Bottomland Habitat,1,9,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.941583,117.107842
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Browse,2,22,24,Riparian and Bottomland Habitat,1,9,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.941583,117.107842
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Carcass,1,0,1,Riparian and Bottomland Habitat,1,9,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.941583,117.107842
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Scat,3,16,19,Riparian and Bottomland Habitat,1,9,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.941583,117.107842
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Tracks,25,104,129,Riparian and Bottomland Habitat,1,9,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.941583,117.107842
Didelphis virginiana,Opossum,7/15/1996,5/31/2013,Tracks,0,2,2,Riparian and Bottomland Habitat,1,9,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.941583,117.107842
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Evidence of Predation,0,1,1,Riparian and Bottomland Habitat,1,9,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.941583,117.107842
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Tracks,3,75,78,Riparian and Bottomland Habitat,1,9,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.941583,117.107842
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Den/Bed Site,2,68,70,Riparian and Bottomland Habitat,1,9,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.941583,117.107842
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Rub,0,4,4,Riparian and Bottomland Habitat,1,9,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.941583,117.107842
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Scat,0,6,6,Riparian and Bottomland Habitat,1,9,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.941583,117.107842
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Tracks,0,3,3,Riparian and Bottomland Habitat,1,9,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.941583,117.107842
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Scat,9,15,24,Scrub and Chaparral,1,10,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.940383,117.108592
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Tracks,0,1,1,Scrub and Chaparral,1,10,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.940383,117.108592
Canis latrans,Coyote,7/15/1996,5/31/2013,Scat,26,14,40,Scrub and Chaparral,1,10,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.940383,117.108592
Canis latrans,Coyote,7/15/1996,5/31/2013,Tracks,0,11,11,Scrub and Chaparral,1,10,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.940383,117.108592
Urocyon cinereoargenteus,Gray Fox,7/15/1996,5/31/2013,Scat,0,1,1,Scrub and Chaparral,1,10,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.940383,117.108592
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Browse,0,4,4,Scrub and Chaparral,1,10,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.940383,117.108592
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Carcass,1,0,1,Scrub and Chaparral,1,10,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.940383,117.108592
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Scat,2,3,5,Scrub and Chaparral,1,10,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.940383,117.108592
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Tracks,32,74,106,Scrub and Chaparral,1,10,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.940383,117.108592
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Tracks,0,16,16,Scrub and Chaparral,1,10,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.940383,117.108592
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Den/Bed Site,5,172,177,Scrub and Chaparral,1,10,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.940383,117.108592
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Scat,5,28,33,Scrub and Chaparral,1,10,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.940383,117.108592
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Tracks,0,3,3,Scrub and Chaparral,1,10,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.940383,117.108592
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Scat,0,3,3,Scrub and Chaparral,1,11,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.939408,117.109337
Puma concolor,Cougar,7/15/1996,5/31/2013,Scat,1,0,1,Scrub and Chaparral,1,11,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.939408,117.109337
Canis latrans,Coyote,7/15/1996,5/31/2013,Scat,7,9,16,Scrub and Chaparral,1,11,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.939408,117.109337
Canis latrans,Coyote,7/15/1996,5/31/2013,Tracks,4,8,12,Scrub and Chaparral,1,11,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.939408,117.109337
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Browse,1,2,3,Scrub and Chaparral,1,11,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.939408,117.109337
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Scat,0,1,1,Scrub and Chaparral,1,11,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.939408,117.109337
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Tracks,11,23,34,Scrub and Chaparral,1,11,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.939408,117.109337
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Tracks,1,6,7,Scrub and Chaparral,1,11,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.939408,117.109337
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Den/Bed Site,0,56,56,Scrub and Chaparral,1,11,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.939408,117.109337
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Scat,0,4,4,Scrub and Chaparral,1,11,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.939408,117.109337
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Tracks,0,3,3,Scrub and Chaparral,1,11,Sabre Springs to Mercy Property,Los Penasquitos Canyon Preserve,32.939408,117.109337
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Scat,7,11,18,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",2,1,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944225,117.108558
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Tracks,0,13,13,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",2,1,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944225,117.108558
Canis latrans,Coyote,7/15/1996,5/31/2013,Scat,1,1,2,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",2,1,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944225,117.108558
Canis latrans,Coyote,7/15/1996,5/31/2013,Tracks,2,46,48,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",2,1,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944225,117.108558
Urocyon cinereoargenteus,Gray Fox,7/15/1996,5/31/2013,Tracks,0,4,4,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",2,1,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944225,117.108558
Mustela frenata,Long Tailed Weasel,7/15/1996,5/31/2013,Tracks,0,1,1,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",2,1,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944225,117.108558
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Browse,2,22,24,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",2,1,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944225,117.108558
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Scat,0,2,2,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",2,1,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944225,117.108558
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Tracks,17,113,130,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",2,1,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944225,117.108558
Didelphis virginiana,Opossum,7/15/1996,5/31/2013,Tracks,0,4,4,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",2,1,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944225,117.108558
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Tracks,10,182,192,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",2,1,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944225,117.108558
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Den/Bed Site,0,86,86,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",2,1,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944225,117.108558
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Scat,0,2,2,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",2,1,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944225,117.108558
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Tracks,2,23,25,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",2,1,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944225,117.108558
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Evidence of Predation,0,2,2,Riparian and Bottomland Habitat,2,2,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944408,117.110733
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Scat,10,8,18,Riparian and Bottomland Habitat,2,2,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944408,117.110733
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Tracks,0,1,1,Riparian and Bottomland Habitat,2,2,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944408,117.110733
Puma concolor,Cougar,7/15/1996,5/31/2013,Scat,0,1,1,Riparian and Bottomland Habitat,2,2,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944408,117.110733
Puma concolor,Cougar,7/15/1996,5/31/2013,Tracks,0,1,1,Riparian and Bottomland Habitat,2,2,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944408,117.110733
Canis latrans,Coyote,7/15/1996,5/31/2013,Scat,14,8,22,Riparian and Bottomland Habitat,2,2,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944408,117.110733
Canis latrans,Coyote,7/15/1996,5/31/2013,Tracks,0,25,25,Riparian and Bottomland Habitat,2,2,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944408,117.110733
Urocyon cinereoargenteus,Gray Fox,7/15/1996,5/31/2013,Scat,1,3,4,Riparian and Bottomland Habitat,2,2,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944408,117.110733
Urocyon cinereoargenteus,Gray Fox,7/15/1996,5/31/2013,Tracks,0,6,6,Riparian and Bottomland Habitat,2,2,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944408,117.110733
Mustela frenata,Long Tailed Weasel,7/15/1996,5/31/2013,Scat,0,1,1,Riparian and Bottomland Habitat,2,2,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944408,117.110733
Mustela frenata,Long Tailed Weasel,7/15/1996,5/31/2013,Tracks,0,1,1,Riparian and Bottomland Habitat,2,2,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944408,117.110733
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Browse,6,21,27,Riparian and Bottomland Habitat,2,2,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944408,117.110733
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Claw Marks,0,5,5,Riparian and Bottomland Habitat,2,2,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944408,117.110733
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Den/Bed Site,0,5,5,Riparian and Bottomland Habitat,2,2,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944408,117.110733
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Scat,27,48,75,Riparian and Bottomland Habitat,2,2,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944408,117.110733
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Tracks,21,83,104,Riparian and Bottomland Habitat,2,2,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944408,117.110733
Didelphis virginiana,Opossum,7/15/1996,5/31/2013,Scat,0,2,2,Riparian and Bottomland Habitat,2,2,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944408,117.110733
Didelphis virginiana,Opossum,7/15/1996,5/31/2013,Tracks,0,3,3,Riparian and Bottomland Habitat,2,2,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944408,117.110733
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Scat,0,1,1,Riparian and Bottomland Habitat,2,2,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944408,117.110733
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Tracks,5,57,62,Riparian and Bottomland Habitat,2,2,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944408,117.110733
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Browse,0,2,2,Riparian and Bottomland Habitat,2,2,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944408,117.110733
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Den/Bed Site,1,189,190,Riparian and Bottomland Habitat,2,2,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944408,117.110733
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Scat,0,24,24,Riparian and Bottomland Habitat,2,2,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944408,117.110733
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Tracks,5,12,17,Riparian and Bottomland Habitat,2,2,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.944408,117.110733
Lepus californicus,Black Tailed Jackrabbit,7/15/1996,5/31/2013,Scat,0,1,1,Riparian and Bottomland Habitat,2,3,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.94385,117.112125
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Scat,1,1,2,Riparian and Bottomland Habitat,2,3,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.94385,117.112125
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Tracks,1,5,6,Riparian and Bottomland Habitat,2,3,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.94385,117.112125
Puma concolor,Cougar,7/15/1996,5/31/2013,Tracks,0,3,3,Riparian and Bottomland Habitat,2,3,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.94385,117.112125
Canis latrans,Coyote,7/15/1996,5/31/2013,Scat,1,1,2,Riparian and Bottomland Habitat,2,3,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.94385,117.112125
Canis latrans,Coyote,7/15/1996,5/31/2013,Tracks,1,19,20,Riparian and Bottomland Habitat,2,3,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.94385,117.112125
Urocyon cinereoargenteus,Gray Fox,7/15/1996,5/31/2013,Scat,1,0,1,Riparian and Bottomland Habitat,2,3,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.94385,117.112125
Urocyon cinereoargenteus,Gray Fox,7/15/1996,5/31/2013,Tracks,1,2,3,Riparian and Bottomland Habitat,2,3,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.94385,117.112125
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Browse,2,20,22,Riparian and Bottomland Habitat,2,3,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.94385,117.112125
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Den/Bed Site,0,1,1,Riparian and Bottomland Habitat,2,3,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.94385,117.112125
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Scat,2,20,22,Riparian and Bottomland Habitat,2,3,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.94385,117.112125
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Tracks,11,55,66,Riparian and Bottomland Habitat,2,3,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.94385,117.112125
Didelphis virginiana,Opossum,7/15/1996,5/31/2013,Tracks,0,3,3,Riparian and Bottomland Habitat,2,3,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.94385,117.112125
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Evidence of Predation,0,1,1,Riparian and Bottomland Habitat,2,3,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.94385,117.112125
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Tracks,0,50,50,Riparian and Bottomland Habitat,2,3,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.94385,117.112125
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Den/Bed Site,1,185,186,Riparian and Bottomland Habitat,2,3,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.94385,117.112125
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Scat,0,7,7,Riparian and Bottomland Habitat,2,3,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.94385,117.112125
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Tracks,0,4,4,Riparian and Bottomland Habitat,2,3,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.94385,117.112125
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Scat,4,2,6,Riparian and Bottomland Habitat,2,4,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.943542,117.112075
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Tracks,0,1,1,Riparian and Bottomland Habitat,2,4,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.943542,117.112075
Canis latrans,Coyote,7/15/1996,5/31/2013,Scat,1,2,3,Riparian and Bottomland Habitat,2,4,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.943542,117.112075
Canis latrans,Coyote,7/15/1996,5/31/2013,Tracks,0,6,6,Riparian and Bottomland Habitat,2,4,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.943542,117.112075
Urocyon cinereoargenteus,Gray Fox,7/15/1996,5/31/2013,Scat,3,1,4,Riparian and Bottomland Habitat,2,4,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.943542,117.112075
Mustela frenata,Long Tailed Weasel,7/15/1996,5/31/2013,Tracks,0,1,1,Riparian and Bottomland Habitat,2,4,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.943542,117.112075
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Browse,0,3,3,Riparian and Bottomland Habitat,2,4,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.943542,117.112075
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Scat,10,1,11,Riparian and Bottomland Habitat,2,4,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.943542,117.112075
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Tracks,62,30,92,Riparian and Bottomland Habitat,2,4,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.943542,117.112075
Didelphis virginiana,Opossum,7/15/1996,5/31/2013,Tracks,0,1,1,Riparian and Bottomland Habitat,2,4,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.943542,117.112075
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Scat,3,1,4,Riparian and Bottomland Habitat,2,4,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.943542,117.112075
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Tracks,0,8,8,Riparian and Bottomland Habitat,2,4,I-15 Bridges West to Big Curve South,Los Penasquitos Canyon Preserve,32.943542,117.112075
