SNAME,CNAME,ACT_DATE,DEACT_DATE,TRACK_SIGN,TOT_HIST,TOT_FRESH,TOT_SIGHT,VEG_CAT,TRANSID,SECTION,TRANSNAME,SITE,LAT_MID,LONG_MID
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Tracks,0.000000,8.000000,8.000000,"Non-Native Vegetation, Developed Areas, or Unvegetated Habitat",19.000000,1.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.906533,117.203817
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Scat,4.000000,2.000000,6.000000,Riparian and Bottomland Habitat,19.000000,2.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.906567,117.200475
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Tracks,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,19.000000,2.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.906567,117.200475
Canis latrans,Coyote,7/15/1996,5/31/2013,Scat,58.000000,27.000000,85.000000,Riparian and Bottomland Habitat,19.000000,2.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.906567,117.200475
Canis latrans,Coyote,7/15/1996,5/31/2013,Tracks,3.000000,29.000000,32.000000,Riparian and Bottomland Habitat,19.000000,2.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.906567,117.200475
Urocyon cinereoargenteus,Gray Fox,7/15/1996,5/31/2013,Scat,0.000000,2.000000,2.000000,Riparian and Bottomland Habitat,19.000000,2.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.906567,117.200475
Urocyon cinereoargenteus,Gray Fox,7/15/1996,5/31/2013,Tracks,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,19.000000,2.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.906567,117.200475
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Browse,4.000000,14.000000,18.000000,Riparian and Bottomland Habitat,19.000000,2.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.906567,117.200475
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Sighting,0.000000,6.000000,6.000000,Riparian and Bottomland Habitat,19.000000,2.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.906567,117.200475
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Tracks,0.000000,42.000000,42.000000,Riparian and Bottomland Habitat,19.000000,2.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.906567,117.200475
Didelphis virginiana,Opossum,7/15/1996,5/31/2013,Tracks,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,19.000000,2.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.906567,117.200475
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Tracks,0.000000,9.000000,9.000000,Riparian and Bottomland Habitat,19.000000,2.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.906567,117.200475
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Evidence of Predation,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,19.000000,3.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.907267,117.197292
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Scat,1.000000,2.000000,3.000000,Riparian and Bottomland Habitat,19.000000,3.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.907267,117.197292
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Tracks,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,19.000000,3.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.907267,117.197292
Puma concolor,Cougar,7/15/1996,5/31/2013,Scat,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,19.000000,3.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.907267,117.197292
Canis latrans,Coyote,7/15/1996,5/31/2013,Fur/Hair,2.000000,0.000000,2.000000,Riparian and Bottomland Habitat,19.000000,3.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.907267,117.197292
Canis latrans,Coyote,7/15/1996,5/31/2013,Scat,67.000000,19.000000,86.000000,Riparian and Bottomland Habitat,19.000000,3.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.907267,117.197292
Canis latrans,Coyote,7/15/1996,5/31/2013,Tracks,6.000000,27.000000,33.000000,Riparian and Bottomland Habitat,19.000000,3.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.907267,117.197292
Urocyon cinereoargenteus,Gray Fox,7/15/1996,5/31/2013,Tracks,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,19.000000,3.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.907267,117.197292
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Browse,3.000000,9.000000,12.000000,Riparian and Bottomland Habitat,19.000000,3.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.907267,117.197292
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Sighting,0.000000,8.000000,8.000000,Riparian and Bottomland Habitat,19.000000,3.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.907267,117.197292
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Tracks,5.000000,36.000000,41.000000,Riparian and Bottomland Habitat,19.000000,3.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.907267,117.197292
Didelphis virginiana,Opossum,7/15/1996,5/31/2013,Tracks,0.000000,3.000000,3.000000,Riparian and Bottomland Habitat,19.000000,3.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.907267,117.197292
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Claw Marks,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,19.000000,3.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.907267,117.197292
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Scat,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,19.000000,3.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.907267,117.197292
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Tracks,0.000000,18.000000,18.000000,Riparian and Bottomland Habitat,19.000000,3.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.907267,117.197292
Geococcyx californianus,Roadrunner,7/15/1996,5/31/2013,Tracks,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,19.000000,3.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.907267,117.197292
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Tracks,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,19.000000,3.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.907267,117.197292
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Scat,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,19.000000,4.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.908183,117.195300
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Tracks,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,19.000000,4.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.908183,117.195300
Puma concolor,Cougar,7/15/1996,5/31/2013,Fur/Hair,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,19.000000,4.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.908183,117.195300
Puma concolor,Cougar,7/15/1996,5/31/2013,Scat,1.000000,2.000000,3.000000,Riparian and Bottomland Habitat,19.000000,4.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.908183,117.195300
Canis latrans,Coyote,7/15/1996,5/31/2013,Scat,43.000000,10.000000,53.000000,Riparian and Bottomland Habitat,19.000000,4.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.908183,117.195300
Canis latrans,Coyote,7/15/1996,5/31/2013,Tracks,5.000000,13.000000,18.000000,Riparian and Bottomland Habitat,19.000000,4.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.908183,117.195300
Urocyon cinereoargenteus,Gray Fox,7/15/1996,5/31/2013,Scat,3.000000,4.000000,7.000000,Riparian and Bottomland Habitat,19.000000,4.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.908183,117.195300
Urocyon cinereoargenteus,Gray Fox,7/15/1996,5/31/2013,Tracks,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,19.000000,4.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.908183,117.195300
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Browse,5.000000,5.000000,10.000000,Riparian and Bottomland Habitat,19.000000,4.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.908183,117.195300
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Tracks,3.000000,24.000000,27.000000,Riparian and Bottomland Habitat,19.000000,4.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.908183,117.195300
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Scat,1.000000,0.000000,1.000000,Riparian and Bottomland Habitat,19.000000,4.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.908183,117.195300
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Tracks,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,19.000000,4.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.908183,117.195300
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Den/Bed Site,0.000000,3.000000,3.000000,Riparian and Bottomland Habitat,19.000000,4.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.908183,117.195300
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Tracks,0.000000,5.000000,5.000000,Riparian and Bottomland Habitat,19.000000,4.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.908183,117.195300
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Scat,8.000000,1.000000,9.000000,Riparian and Bottomland Habitat,19.000000,5.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.909250,117.193158
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Tracks,1.000000,3.000000,4.000000,Riparian and Bottomland Habitat,19.000000,5.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.909250,117.193158
Puma concolor,Cougar,7/15/1996,5/31/2013,Scat,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,19.000000,5.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.909250,117.193158
Canis latrans,Coyote,7/15/1996,5/31/2013,Fur/Hair,1.000000,0.000000,1.000000,Riparian and Bottomland Habitat,19.000000,5.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.909250,117.193158
Canis latrans,Coyote,7/15/1996,5/31/2013,Scat,64.000000,14.000000,78.000000,Riparian and Bottomland Habitat,19.000000,5.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.909250,117.193158
Canis latrans,Coyote,7/15/1996,5/31/2013,Tracks,7.000000,34.000000,41.000000,Riparian and Bottomland Habitat,19.000000,5.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.909250,117.193158
Urocyon cinereoargenteus,Gray Fox,7/15/1996,5/31/2013,Scat,1.000000,1.000000,2.000000,Riparian and Bottomland Habitat,19.000000,5.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.909250,117.193158
Urocyon cinereoargenteus,Gray Fox,7/15/1996,5/31/2013,Tracks,1.000000,1.000000,2.000000,Riparian and Bottomland Habitat,19.000000,5.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.909250,117.193158
Mustela frenata,Long Tailed Weasel,7/15/1996,5/31/2013,Scat,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,19.000000,5.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.909250,117.193158
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Browse,9.000000,13.000000,22.000000,Riparian and Bottomland Habitat,19.000000,5.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.909250,117.193158
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Sighting,0.000000,7.000000,7.000000,Riparian and Bottomland Habitat,19.000000,5.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.909250,117.193158
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Tracks,7.000000,45.000000,52.000000,Riparian and Bottomland Habitat,19.000000,5.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.909250,117.193158
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Tracks,0.000000,24.000000,24.000000,Riparian and Bottomland Habitat,19.000000,5.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.909250,117.193158
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Den/Bed Site,0.000000,2.000000,2.000000,Riparian and Bottomland Habitat,19.000000,5.000000,Lopez Canyon Kiosk East,Los Penasquitos Canyon Preserve,32.909250,117.193158
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Scat,1.000000,1.000000,2.000000,Riparian and Bottomland Habitat,20.000000,1.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.909900,117.191667
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Tracks,0.000000,3.000000,3.000000,Riparian and Bottomland Habitat,20.000000,1.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.909900,117.191667
Canis latrans,Coyote,7/15/1996,5/31/2013,Scat,20.000000,8.000000,28.000000,Riparian and Bottomland Habitat,20.000000,1.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.909900,117.191667
Canis latrans,Coyote,7/15/1996,5/31/2013,Tracks,3.000000,31.000000,34.000000,Riparian and Bottomland Habitat,20.000000,1.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.909900,117.191667
Urocyon cinereoargenteus,Gray Fox,7/15/1996,5/31/2013,Scat,1.000000,0.000000,1.000000,Riparian and Bottomland Habitat,20.000000,1.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.909900,117.191667
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Scat,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,20.000000,1.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.909900,117.191667
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Tracks,4.000000,60.000000,64.000000,Riparian and Bottomland Habitat,20.000000,1.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.909900,117.191667
Didelphis virginiana,Opossum,7/15/1996,5/31/2013,Tracks,0.000000,3.000000,3.000000,Riparian and Bottomland Habitat,20.000000,1.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.909900,117.191667
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Scat,1.000000,0.000000,1.000000,Riparian and Bottomland Habitat,20.000000,1.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.909900,117.191667
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Tracks,0.000000,18.000000,18.000000,Riparian and Bottomland Habitat,20.000000,1.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.909900,117.191667
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Scat,6.000000,2.000000,8.000000,Riparian and Bottomland Habitat,20.000000,2.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.910433,117.190117
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Tracks,2.000000,5.000000,7.000000,Riparian and Bottomland Habitat,20.000000,2.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.910433,117.190117
Puma concolor,Cougar,7/15/1996,5/31/2013,Scat,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,20.000000,2.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.910433,117.190117
Canis latrans,Coyote,7/15/1996,5/31/2013,Scat,54.000000,7.000000,61.000000,Riparian and Bottomland Habitat,20.000000,2.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.910433,117.190117
Canis latrans,Coyote,7/15/1996,5/31/2013,Sighting,0.000000,2.000000,2.000000,Riparian and Bottomland Habitat,20.000000,2.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.910433,117.190117
Canis latrans,Coyote,7/15/1996,5/31/2013,Tracks,7.000000,36.000000,43.000000,Riparian and Bottomland Habitat,20.000000,2.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.910433,117.190117
Urocyon cinereoargenteus,Gray Fox,7/15/1996,5/31/2013,Scat,0.000000,2.000000,2.000000,Riparian and Bottomland Habitat,20.000000,2.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.910433,117.190117
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Browse,22.000000,6.000000,28.000000,Riparian and Bottomland Habitat,20.000000,2.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.910433,117.190117
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Scat,0.000000,2.000000,2.000000,Riparian and Bottomland Habitat,20.000000,2.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.910433,117.190117
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Sighting,0.000000,5.000000,5.000000,Riparian and Bottomland Habitat,20.000000,2.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.910433,117.190117
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Tracks,8.000000,71.000000,79.000000,Riparian and Bottomland Habitat,20.000000,2.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.910433,117.190117
Didelphis virginiana,Opossum,7/15/1996,5/31/2013,Carcass,1.000000,0.000000,1.000000,Riparian and Bottomland Habitat,20.000000,2.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.910433,117.190117
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Tracks,1.000000,31.000000,32.000000,Riparian and Bottomland Habitat,20.000000,2.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.910433,117.190117
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Tracks,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,20.000000,2.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.910433,117.190117
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Claw Marks,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,20.000000,3.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.911083,117.187708
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Scat,11.000000,2.000000,13.000000,Riparian and Bottomland Habitat,20.000000,3.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.911083,117.187708
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Tracks,0.000000,2.000000,2.000000,Riparian and Bottomland Habitat,20.000000,3.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.911083,117.187708
Canis latrans,Coyote,7/15/1996,5/31/2013,Scat,32.000000,15.000000,47.000000,Riparian and Bottomland Habitat,20.000000,3.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.911083,117.187708
Canis latrans,Coyote,7/15/1996,5/31/2013,Tracks,3.000000,38.000000,41.000000,Riparian and Bottomland Habitat,20.000000,3.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.911083,117.187708
Urocyon cinereoargenteus,Gray Fox,7/15/1996,5/31/2013,Scat,3.000000,0.000000,3.000000,Riparian and Bottomland Habitat,20.000000,3.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.911083,117.187708
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Browse,14.000000,19.000000,33.000000,Riparian and Bottomland Habitat,20.000000,3.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.911083,117.187708
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Den/Bed Site,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,20.000000,3.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.911083,117.187708
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Sighting,0.000000,3.000000,3.000000,Riparian and Bottomland Habitat,20.000000,3.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.911083,117.187708
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Tracks,9.000000,44.000000,53.000000,Riparian and Bottomland Habitat,20.000000,3.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.911083,117.187708
Didelphis virginiana,Opossum,7/15/1996,5/31/2013,Tracks,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,20.000000,3.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.911083,117.187708
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Scat,0.000000,1.000000,1.000000,Riparian and Bottomland Habitat,20.000000,3.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.911083,117.187708
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Tracks,0.000000,9.000000,9.000000,Riparian and Bottomland Habitat,20.000000,3.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.911083,117.187708
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Scat,3.000000,2.000000,5.000000,Riparian and Bottomland Habitat,20.000000,4.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.911758,117.186200
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Tracks,1.000000,1.000000,2.000000,Riparian and Bottomland Habitat,20.000000,4.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.911758,117.186200
Canis latrans,Coyote,7/15/1996,5/31/2013,Scat,23.000000,7.000000,30.000000,Riparian and Bottomland Habitat,20.000000,4.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.911758,117.186200
Canis latrans,Coyote,7/15/1996,5/31/2013,Tracks,6.000000,17.000000,23.000000,Riparian and Bottomland Habitat,20.000000,4.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.911758,117.186200
Urocyon cinereoargenteus,Gray Fox,7/15/1996,5/31/2013,Tracks,5.000000,0.000000,5.000000,Riparian and Bottomland Habitat,20.000000,4.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.911758,117.186200
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Browse,4.000000,12.000000,16.000000,Riparian and Bottomland Habitat,20.000000,4.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.911758,117.186200
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Sighting,0.000000,5.000000,5.000000,Riparian and Bottomland Habitat,20.000000,4.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.911758,117.186200
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Tracks,5.000000,46.000000,51.000000,Riparian and Bottomland Habitat,20.000000,4.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.911758,117.186200
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Tracks,0.000000,12.000000,12.000000,Riparian and Bottomland Habitat,20.000000,4.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.911758,117.186200
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Scat,9.000000,9.000000,18.000000,Scrub and Chaparral,20.000000,5.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.912533,117.184475
Lynx rufus,Bobcat,7/15/1996,5/31/2013,Tracks,0.000000,1.000000,1.000000,Scrub and Chaparral,20.000000,5.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.912533,117.184475
Canis latrans,Coyote,7/15/1996,5/31/2013,Browse,0.000000,2.000000,2.000000,Scrub and Chaparral,20.000000,5.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.912533,117.184475
Canis latrans,Coyote,7/15/1996,5/31/2013,Scat,47.000000,10.000000,57.000000,Scrub and Chaparral,20.000000,5.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.912533,117.184475
Canis latrans,Coyote,7/15/1996,5/31/2013,Sighting,0.000000,1.000000,1.000000,Scrub and Chaparral,20.000000,5.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.912533,117.184475
Canis latrans,Coyote,7/15/1996,5/31/2013,Tracks,1.000000,27.000000,28.000000,Scrub and Chaparral,20.000000,5.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.912533,117.184475
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Browse,8.000000,3.000000,11.000000,Scrub and Chaparral,20.000000,5.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.912533,117.184475
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Den/Bed Site,0.000000,1.000000,1.000000,Scrub and Chaparral,20.000000,5.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.912533,117.184475
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Scat,3.000000,1.000000,4.000000,Scrub and Chaparral,20.000000,5.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.912533,117.184475
Odocoileus hemionus,Mule Deer,7/15/1996,5/31/2013,Tracks,5.000000,42.000000,47.000000,Scrub and Chaparral,20.000000,5.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.912533,117.184475
Didelphis virginiana,Opossum,7/15/1996,5/31/2013,Tracks,0.000000,1.000000,1.000000,Scrub and Chaparral,20.000000,5.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.912533,117.184475
Procyon lotor,Raccoon,7/15/1996,5/31/2013,Tracks,0.000000,12.000000,12.000000,Scrub and Chaparral,20.000000,5.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.912533,117.184475
Neotoma lepida,Woodrat/Packrat,7/15/1996,5/31/2013,Den/Bed Site,0.000000,2.000000,2.000000,Scrub and Chaparral,20.000000,5.000000,Lopez Canyon Kiosk Cobble Trail,Los Penasquitos Canyon Preserve,32.912533,117.184475
